id,store_name,store_number,contact_info,address,state,country,county,email,store_hours,dealer_website,image,additional_information,lat,lng,so_id
47015,Transition Pregnancy Solutions,na,na,"2960 N Main St
Danville, VA 24540",Virginia,United States,Danville City,na,na,na,na,na,36.6294,-79.3855,2
47014,Birthright of Woodbridge,na,na,"4207 Dale Blvd
Woodbridge, VA 22193",Virginia,United States,Prince William ,na,na,na,na,na,38.6438,-77.3379,2
47013,Thrive Women's Healthcare of Central Virginia,na,na,"18484 Crossroad Pkwy
Culpeper, VA 22701",Virginia,United States,Culpeper,na,na,na,na,na,38.4442,-78.0044,2
47012,The Selah Center,na,na,"403 Virginia Ave
Clarksville, VA 23927",Virginia,United States,Mecklenburg,na,na,na,na,na,36.6243,-78.5566,2
47011,Pregnancy Help Center of Chesterfield,na,na,"2675 Osborne Rd
Chester, VA 23831",Virginia,United States,Chesterfield,na,na,na,na,na,37.3675,-77.4191,2
47010,The Keim Centers,na,na,"1100 Madison Plaza, Ste 100
Chesapeake, VA 23320",Virginia,United States,Chesapeake City,na,na,na,na,na,36.7605,-76.2523,2
47009,Thrive Women's Healthcare of Central Virginia,na,na,"618 Forest St, Unit C
Charlottesville, VA 22903",Virginia,United States,Charlottesville City,na,na,na,na,na,38.0366,-78.4869,2
47008,Thrive Women's Healthcare of Central Virginia,na,na,"1416 Greenbrier Pl
Charlottesville, VA 22901",Virginia,United States,Ablemarle,na,na,na,na,na,38.0741,-78.4893,2
47007,Valley Women's Clinic,na,na,"708 N Main St, Ste 200
Blacksburg, VA 24060",Virginia,United States,Montgomery,na,na,na,na,na,37.2353,-80.4201,2
47006,ANPC Women’s Pregnancy Support,na,na,"26064 Onley Rd
Onley, VA 23418",Virginia,United States,Accomack,na,na,na,na,na,37.6871,-75.7218,2
47005,Bedford Pregnancy Center,na,na,"813 E Main St
Bedford, VA 24523",Virginia,United States,Bedford,na,na,na,na,na,37.3328,-79.514,2
47004,Gabriel Project,na,na,"200 N Glebe Rd, Ste 814
Arlington, VA 22203",Virginia,United States,Arlington,na,na,na,na,na,38.8721,-77.1036,2
47003,Metro Women's Care,na,na,"5101D Backlick Rd
Annandale, VA 22003",Virginia,United States,Fairfax,na,na,na,na,na,38.8142,-77.1845,2
47002,The MaRiH Center,na,na,"3230B Duke St
Alexandria, VA 22314",Virginia,United States,Alexandria City,na,na,na,na,na,38.8079,-77.0865,2
47001,NOVA Pregnancy Help Centers,na,na,"8800 Pear Tree Village Ct, Ste E
Alexandria, VA 22309",Virginia,United States,Fairfax,na,na,na,na,na,38.7195,-77.1252,2
46008,Branches Pregnancy Resource Center,na,na,"26 Birge St
Brattleboro, VT 05301",Vermont,United States,Brattleboro,na,na,na,na,na,42.846,-72.5641,2
46007,First Step Pregnancy Clinic,na,na,"20 Washington St
Rutland, VT 05702",Vermont,United States,Rutland,na,na,na,na,na,43.6062,-72.9697,2
46006,Pregnancy Resource Center of Addison County,na,na,"102 Court St, Ste B
Middlebury, VT 05753",Vermont,United States,Middlebury,na,na,na,na,na,44.0055,-73.1602,2
46004,Aspire Together,na,na,"5399 Williston Rd, Ste 207 Williston, VT 05495",Vermont,United States,Chittenden,na,na,na,na,na,44.4529,-73.1179,2
46003,Birthright of Burlington,na,na,"301 College St
Burlington, VT 05401",Vermont,United States,Burlington,na,na,na,na,na,44.4772,-73.2076,2
46002,True North Pregnancy Resourse Center,na,na,"128 North St
Bennington, VT 05201",Vermont,United States,Bennington,na,na,na,na,na,42.8792,-73.1973,2
46001,Care Net Pregnancy Center,na,na,"105 N Main St
Barre, VT 05641",Vermont,United States,Barre,na,na,na,na,na,44.1982,-72.502,2
45008,Castle Country Pregnancy Resource Center,na,na,"836 E 100 N, Ste 5
Price, UT 84501",Utah,United States,Carbon,na,na,na,na,na,39.6008,-110.796,1
45007,The Center For Pregnancy Choices,na,na,"90 N 100 E, Ste 140
Logan, UT 84321",Utah,United States,Cache,na,na,na,na,na,41.7329,-111.832,2
45006,Pregnancy Resource Center of Salt Lake City,na,na,"644 S 900 E
Salt Lake City, UT 84102",Utah,United States,Salt Lake,na,na,na,na,na,40.7551,-111.866,2
45005,Hope Pregnancy Care Center of St. George,na,na,"391 E 500 S
St. George, UT 84770",Utah,United States,Washington,na,na,na,na,na,37.0999,-113.575,2
45004,Arches New Hope Pregnancy Center,na,na,"205 S 400 E
Moab, UT 84532",Utah,United States,Grand,na,na,na,na,na,38.57,-109.543,2
45003,Journey Clinic,na,na,"1937 W 5700 S Roy
South Roy, UT 84067",Utah,United States,Weber,na,na,na,na,na,41.1593,-112.027,2
45002,Pregnancy Help Center,na,na,"1850 Sidewinder Dr, Ste 420
Park City, UT 84060",Utah,United States,Summit,na,na,na,na,na,40.6644,-111.497,2
45001,Pregnancy Care Center,na,na,"142 S 100 W, Ste 101
Brigham City, UT 84302",Utah,United States,Box Elder,na,na,na,na,na,41.5071,-112.018,2
44218,Expectant Heart Pregnancy Resource Center,na,na,"909 Linda Dr Daingerfield, TX 75638",Texas,United States,Morris,na,na,na,na,na,33.023,-94.7212,1
44217,Expectant Heart Pregnancy Resource Center,na,na,"1312 E Ferguson Rd Mount Pleasant, TX 75455",Texas,United States,Titus,na,na,na,na,na,33.1449,-94.9494,1
44216,Flourishing Tree,na,na,"9900 E Bankhead Aledo, TX 76008",Texas,United States,Parker,na,na,na,na,na,32.7233,-97.6197,1
44215,TruCare Pregnancy Center,na,na,"4611 Menchaca Rd
Austin, TX 78745",Texas,United States,Travis,na,na,na,na,na,30.2261,-97.7904,1
44214,Trotter House,na,na,"1150 S Bell Blvd, Bldg 3
Cedar Park, TX 78613",Texas,United States,Williamson,na,na,na,na,na,30.497,-97.812,2
44213,The Source,na,na,"2715 Bolton Boone Dr, Ste A
Desoto,TX 75115",Texas,United States,Dallas,na,na,na,na,na,32.6446,-96.8789,2
44212,Pregnancy Center of the Coastal Bend,na,na,"703 E Concho St
Rockport, TX 78382",Texas,United States,Aransas,na,na,na,na,na,28.0252,-97.0542,2
44211,Any Woman Can,na,na,"404 N Alamo St
San Antonio, TX 78205",Texas,United States,Bexar,na,na,na,na,na,29.4289,-98.4845,2
44210,Hill Country Pregnancy Care Center,na,na,"211 Main St
Comfort, TX 78013",Texas,United States,Kendall,na,na,na,na,na,29.9692,-98.9167,2
44209,Westside Pregnancy Center,na,na,"210 E Sunset Rd
El Paso, TX 79922",Texas,United States,Dona Ana,na,na,na,na,na,31.8363,-106.574,1
44208,Loving Choice Pregnancy Help Center,na,na,"17835 Kuykendahl 
Spring, TX 77379",Texas,United States,Harris,na,na,na,na,na,30.0316,-95.4825,2
44207,East Side Pregnancy Care Center,na,na,"311 Hedges St
San Antonio, TX 78203",Texas,United States,Bexar,na,na,na,na,na,29.4173,-98.4584,1
44206,The Pregnancy Resource Center,na,na,"718 Alpine Dr
Kerrville, TX 78028",Texas,United States,Kerr,na,na,na,na,na,30.0675,-99.1133,2
44205,Pregnancy Help Center Galveston,na,na,"1709 23rd St
Galveston, TX 77550",Texas,United States,Galveston,na,na,na,na,na,29.2934,-94.7899,2
44204,Lifeline Pregnancy Resource Center,na,na,"1190 Chicon St
Austin, TX 78702",Texas,United States,Travis,na,na,na,na,na,30.273,-97.72,2
44202,Baptist Healthy Women's Center,na,na,"2000 SE Loop 410, Ste 128
San Antonio, TX 78222",Texas,United States,Bexar,na,na,na,na,na,29.4026,-98.3875,2
44200,The Center,na,na,"4011 Seymour Hwy
Wichita Falls, TX 76309",Texas,United States,Wichita,na,na,na,na,na,33.8989,-98.5451,2
44199,The Options Clinic,na,na,"902 Foster Ln
Weatherford, TX 76086",Texas,United States,Parker,na,na,na,na,na,32.7499,-97.7878,2
44198,FirstLook Clinic,na,na,"1204 Ferris Ave, Ste E
Waxahachie, TX 75165",Texas,United States,Ellis,na,na,na,na,na,32.3994,-96.843,2
44197,Waller Pregnancy Care Center,na,na,"1225 Farr St
Waller, TX 77484",Texas,United States,Harris,na,na,na,na,na,30.0582,-95.9253,2
44196,Care Net Pregnancy Center of Central Texas,na,na,"7110 Sanger Ave Waco, TX 76712",Texas,United States,Mclennan,na,na,na,na,na,31.5181,-97.2029,2
44195,"Crisis Pregnancy Center of Victoria, Texas, Inc.",na,na,"1501 E Red River St, Ste C1
Victoria, TX 77901",Texas,United States,Victoria,na,na,na,na,na,28.8133,-96.9891,2
44194,The Center,na,na,"2300 Pease St
Vernon, TX 76384",Texas,United States,Wilbarger,na,na,na,na,na,34.1538,-99.2902,2
44193,Axia Center,na,na,"1003 S Baxter Ave
Tyler, TX75701",Texas,United States,Smith,na,na,na,na,na,32.3672,-95.3386,2
44192,Tomball Pregnancy Center,na,na,"1123 Alma St
Tomball, TX 77375",Texas,United States,Harris,na,na,na,na,na,30.0904,-95.6268,2
44191,Pregnancy and Parenting Support Center,na,na,"602 6th St N
Texas City, TX 77590",Texas,United States,Galveston,na,na,na,na,na,29.3906,-94.9022,2
44190,1st Choice Pregnancy Resource Center,na,na,"602 Main St
Texarkana, TX 75501",Texas,United States,Bowie,na,na,na,na,na,33.425,-94.046,2
44189,"Hope Pregnancy Centers, Inc. ",na,na,"2010 W Ave H
Temple, TX 76504",Texas,United States,Bell,na,na,na,na,na,31.0949,-97.3652,2
44188,Women's Resource Center,na,na,"310 Hickory St 
Sweetwater, TX 79556",Texas,United States,Nolan,na,na,na,na,na,32.4691,-100.415,2
44187,Northeast Texas Heart of Hope,na,na,"407 S Davis 
Sulphur Springs, TX 75482",Texas,United States,Hopkins,na,na,na,na,na,33.134,-95.6028,2
44186,Choices Clinic ,na,na,"775 S Harbin Dr
Stephenville, TX 76401",Texas,United States,Erath,na,na,na,na,na,32.206,-98.2152,2
44185,The Share Center,na,na,"17080 Hwy 46 W, Ste 113
Spring Branch, TX 78070",Texas,United States,Comal,na,na,na,na,na,29.8046,-98.3783,2
44184,Pregnancy Assistance Center North,na,na,"26464 I-45 N
Spring, TX 77386",Texas,United States,Montgomery,na,na,na,na,na,30.1481,-95.4464,2
44183,True Options Pregnancy Center,na,na,"105 W Pecan
Sherman, TX 75090",Texas,United States,Grayson,na,na,na,na,na,33.6386,-96.6103,2
44182,South Texas Pregnancy Care Center,na,na,"975 W Court St
Seguin, TX 78155",Texas,United States,Guadalupe,na,na,na,na,na,29.569,-97.9805,2
44181,Sealy Pregnancy Resource Center,na,na,"2555 FM 1094 Rd
Sealy, TX 77474",Texas,United States,Austin,na,na,na,na,na,29.7888,-96.1861,2
44180,Central Texas Pregnancy Care Center,na,na,"208 W Wallace St
San Saba, TX 76877",Texas,United States,San Saba,na,na,na,na,na,31.196,-98.7226,2
44179,TruChoice Prengnacy Resource Center,na,na,"115 Warden Ln
San Marcos, TX 78666",Texas,United States,Hays,na,na,na,na,na,29.8917,-97.9202,2
44178,Baptist Healthy Women's Center,na,na,"5253 Walzem Rd, Ste 2
San Antonio, TX 78218",Texas,United States,Bexar,na,na,na,na,na,29.5112,-98.386,2
44177,A Woman's Haven,na,na,"2202 Babcock Rd 
San Antonio, TX 78229",Texas,United States,Bexar,na,na,na,na,na,29.5033,-98.5829,2
44176,Allied Women's Center,na,na,"102 Marshall St
San Antonio, TX 78212",Texas,United States,Bexar,na,na,na,na,na,29.4381,-98.4967,2
44175,Pregnancy Care Center of San Antonio,na,na,"7210 Louis Pasteur Dr, Ste 100
San Antonio, TX 78229",Texas,United States,Bexar,na,na,na,na,na,29.5,-98.5772,2
44174,Resources for Women,na,na,"19115 FM 2252 #1
San Antonio, TX 78266",Texas,United States,Comal,na,na,na,na,na,29.6214,-98.3042,2
44173,Any Woman Can,na,na,"109 Gallery Cir, Ste 115
San Antonio, TX 78258",Texas,United States,Bexar,na,na,na,na,na,29.6134,-98.4923,2
44172,The Source,na,na,"3234 Northwestern Dr
San Antonio, TX 78238",Texas,United States,Bexar,na,na,na,na,na,29.4652,-98.6249,2
44171,Baptist Healthy Women's Center,na,na,"1213 SW Military Dr
San Antonio, TX 78221",Texas,United States,Bexar,na,na,na,na,na,29.3571,-98.5122,2
44170,Baptist Healthy Women's Center,na,na,"2614 W Commerce, Ste 300
San Antonio, TX 78207",Texas,United States,Bexar,na,na,na,na,na,29.4277,-98.5242,2
44169,Baptist Healthy Women's Center,na,na,"3534 Fredericksburg Rd, Ste 20
San Antonio, TX 78201",Texas,United States,Bexar,na,na,na,na,na,29.4777,-98.5381,2
44168,"Pregnancy Help Center of Concho Valley, Inc.",na,na,"2525 Sherwood Way
San Angelo, TX 76901",Texas,United States,Tom Green,na,na,na,na,na,31.45,-100.47,2
44167,Agape Pregnancy Resource Center,na,na,"104 E Main St
Round Rock, TX 78664",Texas,United States,Williamson,na,na,na,na,na,30.5089,-97.6785,2
44166,Pregnancy Resource Medical Center,na,na,"4411 Ave N
Rosenberg, TX 77471",Texas,United States,Fort Bend,na,na,na,na,na,29.5491,-95.7804,2
44165,Pregnancy Resource Center,na,na,"1010 Ridge Rd
Rockwall, TX 75087",Texas,United States,Rockwall,na,na,na,na,na,32.9191,-96.461,2
44164,Place of Hope Pregnancy Resource Center,na,na,"231 E Cameron Ave
Rockdale, TX 76567",Texas,United States,Milam,na,na,na,na,na,30.6567,-96.9999,2
44163,Prestonwood Pregnancy Center,na,na,"690 W Campbell Rd, Ste 150
Richardson, TX 75080",Texas,United States,Dallas,na,na,na,na,na,32.9786,-96.7441,2
44160,Pregnancy Center of the Coastal Bend,na,na,"619 Railroad
Portland, TX 78374",Texas,United States,San Patricio,na,na,na,na,na,27.8751,-97.322,2
44159,Pregnancy Help Center of the Crossroads Area,na,na,"615 N Virginia
Port Lavaca, TX 77979",Texas,United States,Calhoun,na,na,na,na,na,28.6191,-96.6303,2
44158,Real Options,na,na,"1776 W Mcdermott Dr, Ste 100 
Allen, TX 75013",Texas,United States,Collin,na,na,na,na,na,33.1016,-96.719,2
44157,Compassionate Care Pregnancy Center,na,na,"1209 Quincy St
Plainview, TX 79072",Texas,United States,Hale,na,na,na,na,na,34.1938,-101.725,2
44156,Pflugerville Pregnancy Resource Center,na,na,"101 N 3rd St
Pflugerville, TX 78660",Texas,United States,Travis,na,na,na,na,na,30.4408,-97.6223,2
44155,Community Pregnancy Center of Pasadena,na,na,"4230 Vista Rd
Pasadena, TX 77504",Texas,United States,Harris,na,na,na,na,na,29.6583,-95.1782,2
44154,Paris Pregnancy Care Center,na,na,"500 E Houston
Paris, TX 75460",Texas,United States,Lamar,na,na,na,na,na,33.6618,-95.552,2
44153,Pregnancy Support Center,na,na,"210 N Ward St
Pampa, TX 79065",Texas,United States,Gray,na,na,na,na,na,35.5344,-100.968,2
44152,Living Alternatives of Palestine,na,na,"101 W Crawford St
Palestine, TX 75801",Texas,United States,Anderson,na,na,na,na,na,31.7633,-95.6316,2
44151,Birthright of Orange,na,na,"1537 B Strickland Dr
Orange, TX 77630",Texas,United States,Orange,na,na,na,na,na,30.103,-93.7716,2
44150,Birthright of Odessa,na,na,"2125 E 42nd St
Odessa, TX 79762",Texas,United States,Ector,na,na,na,na,na,31.8904,-102.354,2
44149,The Life Center,na,na,"802 N Washington Ave
Odessa, TX 79761",Texas,United States,Ector,na,na,na,na,na,31.8493,-102.376,2
44147,Choices Clinic,na,na,"1804 Hwy 16 S
Graham, TX 76450",Texas,United States,Young,na,na,na,na,na,33.0857,-98.5854,2
44146,Options For Life,na,na,"1126 N Loop 337
New Braunfels, TX 78130",Texas,United States,Comal,na,na,na,na,na,29.7239,-98.1055,2
44145,Heartbeat Pregnancy Center,na,na,"621 Russell Blvd
Nacogdoches, TX 75965",Texas,United States,Nacogdoches,na,na,na,na,na,31.655,-94.6511,2
44144,Tri-Lakes Pregnancy Center,na,na,"203 Taylor St
Mount Vernon, TX 75457",Texas,United States,Franklin,na,na,na,na,na,33.1901,-95.2229,2
44143,Pregnancy Resource Center of the Rio Grande Valley,na,na,"216 E Tom Landry St
Mission, TX 78572",Texas,United States,Hidalgo,na,na,na,na,na,26.2155,-98.3237,2
44142,The Life Center,na,na,"2101 W Wall St
Midland, TX 79701",Texas,United States,Midland,na,na,na,na,na,31.9935,-102.097,2
44141,Center for Hope Mexia,na,na,"260 LCR 235
Mexia, TX 76667",Texas,United States,Limestone,na,na,na,na,na,31.7455,-96.5053,2
44140,Pregnancy Resource Center,na,na,"1220 N Town East Blvd, Ste 330
Mesquite, TX 75150",Texas,United States,Dallas,na,na,na,na,na,32.8098,-96.6127,2
44139,Hope Women's Center,na,na,"206 S Kentucky St
McKinney, TX 75069",Texas,United States,Collin,na,na,na,na,na,33.1958,-96.616,2
44138,McAllen Pregnancy Center,na,na,"816 S Main St
McAllen, TX 78501",Texas,United States,Hidalgo,na,na,na,na,na,26.1961,-98.236,2
44137,Marshall Pregnancy Resource Center,na,na,"404 University Ave
Marshall, TX 75670",Texas,United States,Harrison,na,na,na,na,na,32.5362,-94.3711,2
44136,Highland Lakes Pregnancy Resource Center,na,na,"1016 Broadway St
Marble Falls, TX 78654",Texas,United States,Burnet,na,na,na,na,na,30.5774,-98.2763,2
44133,Pregnancy Help Center of Lufkin,na,na,"401 Gaslight Blvd
Lufkin, TX 75904",Texas,United States,Angelina,na,na,na,na,na,31.3297,-94.7512,2
44132,The Nurturing Center,na,na,"3303 66th St
Lubbock, TX 79415",Texas,United States,Lubbock,na,na,na,na,na,33.5336,-101.928,2
44131,Parkridge,na,na,"5203 79th St, Ste A
Lubbock, TX 79424",Texas,United States,Lubbock,na,na,na,na,na,33.5219,-101.923,2
44130,Heartline,na,na,"2309 Broadway
Lubbock, TX 79401",Texas,United States,Lubbock,na,na,na,na,na,33.5842,-101.867,2
44129,Expectant Heart Pregnancy Resource Center,na,na,"2440 S High St
Longview, TX 75602",Texas,United States,Gregg,na,na,na,na,na,32.4617,-94.7319,2
44128,G.R.A.C.E Pregnancy Outreach,na,na,"1300 N Washington Livingston, TX 77351",Texas,United States,Polk,na,na,na,na,na,30.7187,-94.9327,2
44126,SomeOne Cares Advocacy & Pregnancy Center of Lewisville,na,na,"609 S Charles St
Lewisville, TX 75057",Texas,United States,Denton,na,na,na,na,na,33.0416,-96.9972,2
44125,Anchor Point,na,na,"103 Davis Rd, Ste B
League City, TX 77573",Texas,United States,Galveston,na,na,na,na,na,29.5296,-95.0738,2
44124,Laredo Life Pregnancy Center,na,na,"1601 Musser St
Laredo, TX 78043",Texas,United States,Webb,na,na,na,na,na,27.5146,-99.4802,2
44123,The Grace Pregnancy Center,na,na,"2520 Lane St
Laredo, TX 78043",Texas,United States,Webb,na,na,na,na,na,27.5133,-99.4704,2
44122,The Pregnancy Help Center,na,na,"327 Garland Dr
Lake Jackson, TX 77566",Texas,United States,Brazoria,na,na,na,na,na,29.0158,-95.423,2
44120,Highland Lakes Pregnancy Resource Center,na,na,"106 Cottonwood Dr, Unit C
Kingsland, TX 78639",Texas,United States,Llano,na,na,na,na,na,30.6568,-98.4473,2
44119,Hope Pregnancy Center,na,na,"1211 Florence Rd
Killeen, TX 76541",Texas,United States,Bell,na,na,na,na,na,31.1072,-97.7374,2
44118,Pregnancy Help 4 U,na,na,"5857 Park Vista Cir
Keller, TX 76244",Texas,United States,Tarrant,na,na,na,na,na,32.9106,-97.2597,2
44117,Still Waters,na,na,"400 Terrell Hwy
Kaufman, TX 75142",Texas,United States,Kaufman,na,na,na,na,na,32.5912,-96.2964,2
44116,Pregnancy Help Center of Weset Houston,na,na,"1450 E Summitry Cir
Katy, TX 77449",Texas,United States,Harris,na,na,na,na,na,29.7929,-95.7437,2
44115,East Texas Pregnancy Help Center,na,na,"157 W Milam St
Jasper, TX 75951",Texas,United States,Jasper,na,na,na,na,na,30.9227,-94.0016,2
44114,Living Alternatives ,na,na,"805-A S Jackson
Jacksonville, TX 75766",Texas,United States,Cherokee,na,na,na,na,na,31.9574,-95.2673,2
44112,Care Center Huntsville,na,na,"1215 15th St
Huntsville, TX 77340",Texas,United States,Walker,na,na,na,na,na,30.7187,-95.5521,2
44111,Birthright of Humble,na,na,"1502 1st St, Ste F
Humble, TX 77338",Texas,United States,Harris,na,na,na,na,na,29.9986,-95.2516,2
44110,Blue Blossom Pregnancy Center,na,na,"2925 W TC Jester Blvd
Houston, TX 77018",Texas,United States,Harris,na,na,na,na,na,29.8145,-95.4458,2
44109,Birthright of Houston,na,na,"1200 Blalock Rd, Ste 104
Houston, TX 77055",Texas,United States,Harris,na,na,na,na,na,29.7893,-95.5207,2
44108,Hannah's Heart of Hope Women's Center,na,na,"3707 Westcenter Dr, Ste 177
Houston, TX 77042",Texas,United States,Harris,na,na,na,na,na,29.7239,-95.5534,2
44107,Foundation for Life,na,na,"10900 NW Freeway, Ste 112
Houston, TX 77092",Texas,United States,Harris,na,na,na,na,na,29.8173,-95.4651,2
44106,Care Net Pregnancy Center,na,na,"14530 Wunderlich Dr
Houston, TX 77069",Texas,United States,Harris,na,na,na,na,na,29.9923,-95.5109,2
44105,Beltway 8 South Crisis Pregnancy Center,na,na,"10851 Scarsdale Blvd, Ste 800
Houston, TX 77089",Texas,United States,Harris,na,na,na,na,na,29.5843,-95.2152,2
44104,The Source for Women,na,na,"10023 S Main, C-8 Houston, TX 77025",Texas,United States,Harris,na,na,na,na,na,29.6754,-95.4284,2
44102,The Source for Women,na,na,"8312 Long Point Rd
Houston, TX 77055",Texas,United States,Harris,na,na,na,na,na,29.8037,-95.4943,2
44101,Mission Greenspoint,na,na,"11947 N Freeway
Houston, TX 77060",Texas,United States,Harris,na,na,na,na,na,29.9385,-95.4142,2
